visitor_id,avg_ctr,click_count,impression_count
25455,0.5625,45,80
25456,0.7353,25,34
25457,0.9,9,10
25458,0.8889,8,9
25459,0.5761,53,92
25460,0.8713,88,101
25461,0.6462,42,65
25462,0.3636,4,11
25463,0.7969,51,64
25464,0.6538,68,104
25465,0.4762,10,21
25466,0.6667,40,60
25467,0.5,19,38
25468,0.4706,16,34
25469,0.7882,67,85
25470,0.4583,11,24
25471,0.7647,26,34
25472,1.0,6,6
25473,0.7143,30,42
25474,0.85,34,40
25475,0.6282,49,78
25476,0.9333,14,15
25477,0.4475,81,181
25478,0.3539,63,178
25479,0.3919,29,74
25480,1.0,2,2
25481,0.8889,16,18
25482,0.8421,16,19
25483,0.6,6,10
25484,0.4404,48,109
25485,0.4839,75,155
25486,0.6604,105,159
25487,0.8125,39,48
25488,0.8,4,5
25489,0.5862,17,29
25490,0.7576,25,33
25491,0.2308,3,13
25492,0.85,17,20
25493,0.6364,7,11
25494,0.2703,10,37
25495,0.4286,3,7
25496,0.4286,48,112
25497,0.5556,10,18
25498,0.6,3,5
25499,0.8421,16,19
25500,0.9565,44,46
25501,0.641,50,78
25502,0.5833,7,12
25503,0.4878,20,41
25504,0.8182,9,11
25506,0.4706,8,17
25507,0.5783,48,83
25508,0.3793,44,116
25509,0.75,6,8
25510,0.4958,59,119
25511,0.5546,127,229
25512,0.5,28,56
25513,0.6304,29,46
25515,0.7972,114,143
25516,0.3919,29,74
25517,0.9524,20,21
25518,0.5652,13,23
25519,1.0,2,2
25520,1.0,12,12
25521,0.6,3,5
25522,0.7826,18,23
25523,1.0,1,1
25524,0.7333,11,15
25525,0.3333,10,30
25526,0.3273,18,55
25527,0.5714,12,21
25528,0.8571,42,49
25529,1.0,6,6
25530,0.5517,16,29
25531,0.725,29,40
25532,0.6727,37,55
25533,0.8421,16,19
25534,0.1264,11,87
25535,0.6757,25,37
25536,0.2258,7,31
25537,0.5,3,6
25538,0.6522,15,23
25539,0.5,1,2
25540,0.5,2,4
25541,0.6176,42,68
25542,0.7333,22,30
25543,1.0,10,10
25544,0.6667,2,3
25545,0.2679,15,56
25546,0.8182,18,22
25547,0.5714,8,14
25548,0.5,1,2
25549,0.2,1,5
25550,0.5652,26,46
25551,0.9737,74,76
25552,0.619,13,21
25553,0.8333,20,24
25554,0.5,2,4
25555,0.6522,15,23
25556,0.8333,10,12
25557,0.32,16,50
25558,0.6129,38,62
25559,0.5,5,10
25560,0.5714,8,14
25561,0.4667,42,90
25562,0.7857,33,42
25563,0.0,0,2
25564,0.7143,20,28
25565,0.6316,48,76
25566,0.6061,40,66
25567,0.7959,39,49
25568,0.6154,8,13
25569,0.5926,16,27
25570,0.6792,36,53
25571,1.0,10,10
25572,0.4179,28,67
25573,1.0,2,2
25574,0.5,6,12
25575,0.9,9,10
25576,0.7083,17,24
25577,0.6154,48,78
25578,0.6364,21,33
25579,1.0,1,1
25580,0.3804,35,92
25581,0.7959,39,49
25582,1.0,1,1
25583,0.54,27,50
25584,0.4146,17,41
25585,1.0,23,23
25586,0.8,20,25
25587,0.2642,28,106
25588,0.4326,93,215
25589,0.8421,32,38
25590,0.8,8,10
25591,0.4915,29,59
25592,0.3566,46,129
25593,0.5263,10,19
25594,0.7778,42,54
25595,0.5652,13,23
25596,0.5294,18,34
25597,0.8125,13,16
25598,0.8571,6,7
25599,0.7368,14,19
25600,0.5,2,4
25601,0.6867,103,150
25602,0.6216,23,37
25603,0.1429,1,7
25604,0.7097,22,31
25605,1.0,9,9
25606,0.6818,15,22
25607,0.5149,69,134
25608,0.6667,6,9
25609,0.8889,8,9
25610,0.4683,96,205
25611,0.4667,28,60
25612,0.5333,8,15
25613,0.4286,3,7
25614,0.7379,76,103
25615,0.5,3,6
25616,0.7368,14,19
25617,0.3333,7,21
25618,0.0,0,2
25619,0.4722,17,36
25620,0.6,3,5
25621,1.0,5,5
25622,0.9231,24,26
25623,0.0,0,2
25624,0.6296,17,27
25625,0.8095,17,21
25626,1.0,3,3
25627,0.1867,31,166
25628,0.8182,9,11
25629,0.7368,14,19
25630,0.74,37,50
25631,0.6923,9,13
25632,0.6852,37,54
25633,0.8889,24,27
25634,0.4091,9,22
25635,0.2759,8,29
25636,0.5,1,2
25637,0.9286,26,28
25638,0.5591,71,127
25639,0.7054,91,129
25640,0.7273,8,11
25641,0.5,7,14
25642,0.7286,51,70
25643,0.875,7,8
25644,0.75,9,12
25645,0.9118,31,34
25646,0.7419,46,62
25647,0.0,0,1
25648,0.8,16,20
25649,0.7,7,10
25650,0.359,28,78
25651,0.6316,84,133
25652,0.8077,21,26
25653,0.806,54,67
25654,0.6364,7,11
25655,0.7692,10,13
25656,0.7273,8,11
25657,0.8571,6,7
25658,0.6667,4,6
25659,0.6667,12,18
25660,0.4839,15,31
25661,1.0,12,12
25662,0.4571,32,70
25663,0.0,0,4
25664,0.8875,71,80
25665,0.6842,26,38
25666,0.8333,10,12
25667,0.2222,2,9
25668,0.9211,35,38
25669,0.2737,26,95
25670,1.0,11,11
25671,0.2295,14,61
25672,0.6613,41,62
25673,0.6,3,5
25674,0.8085,38,47
25675,0.7812,25,32
25676,0.6757,100,148
25677,0.7273,16,22
25678,0.7273,24,33
25679,0.25,1,4
25680,0.6182,34,55
25681,0.3163,31,98
25682,0.3333,6,18
25683,0.6984,44,63
25684,0.6271,37,59
25685,1.0,3,3
25686,0.7941,27,34
25687,0.625,20,32
25688,0.5161,16,31
25689,0.9574,45,47
25690,0.5,1,2
25691,0.5581,24,43
25692,0.5051,50,99
25693,0.7903,49,62
25694,0.7273,32,44
25695,0.9375,15,16
25696,0.7586,22,29
25697,0.56,14,25
25698,1.0,10,10
25699,1.0,4,4
25700,0.7273,16,22
25702,0.7593,41,54
25703,0.6667,4,6
25704,0.4695,77,164
25705,0.5,1,2
25706,0.5,5,10
25707,0.3667,11,30
25708,0.875,14,16
25709,0.9167,11,12
25710,0.4444,12,27
25711,0.3636,8,22
25712,0.9231,12,13
25713,0.2857,2,7
25714,0.7143,5,7
25715,1.0,5,5
25716,0.4691,38,81
25717,0.7119,42,59
25718,0.9259,25,27
25719,0.7778,28,36
25720,0.8571,42,49
25721,0.7308,19,26
25722,0.5,4,8
25723,0.6136,27,44
25724,0.6429,9,14
25725,0.3611,13,36
25726,0.4135,55,133
25727,0.9744,38,39
25728,0.2632,15,57
25729,0.6761,48,71
25730,0.3571,10,28
25731,0.75,6,8
25732,0.4407,26,59
25733,0.9107,51,56
25734,1.0,3,3
25735,0.7143,5,7
25736,0.6957,32,46
25737,0.7656,49,64
25738,0.7826,18,23
25739,0.6667,4,6
25741,0.56,14,25
25742,0.4444,4,9
25743,0.25,1,4
25744,0.4348,10,23
25745,0.8,4,5
25746,1.0,6,6
25747,0.9167,11,12
25748,0.6471,11,17
25749,0.6842,13,19
25750,0.4945,45,91
25751,1.0,5,5
25752,0.6667,4,6
25753,0.7273,16,22
25754,0.3333,1,3
25755,0.2857,16,56
25756,0.7143,5,7
25757,0.963,26,27
25758,0.9231,12,13
25759,0.75,3,4
25760,0.4737,18,38
25761,0.5,7,14
25762,0.4634,19,41
25763,0.7812,25,32
25764,0.5556,5,9
25765,0.8,4,5
25766,0.5833,7,12
25767,0.6,3,5
25768,0.75,3,4
25769,0.25,1,4
25770,0.5957,28,47
25771,0.6892,153,222
25772,0.6024,50,83
25773,0.6,9,15
25774,0.6154,16,26
25775,0.4286,6,14
25776,0.0,0,7
25777,0.3936,37,94
25778,0.7097,22,31
25779,0.3265,16,49
25780,0.7143,10,14
25781,0.7246,50,69
25782,0.4038,21,52
25783,0.84,21,25
25784,0.8919,33,37
25785,0.8125,52,64
25786,0.4865,54,111
25787,1.0,8,8
25788,0.3571,5,14
25789,0.6667,2,3
25790,0.6471,11,17
25791,0.4,4,10
25792,0.4607,41,89
25793,0.8462,11,13
25794,0.4783,55,115
25795,0.7429,26,35
25796,0.5,2,4
25797,0.8,8,10
25798,0.7778,14,18
25799,0.7826,18,23
25800,1.0,3,3
25801,0.5,1,2
25802,0.5714,24,42
25804,1.0,5,5
25805,1.0,2,2
25806,0.6364,7,11
25807,0.5714,48,84
25808,0.368,46,125
25809,0.4083,118,289
25810,0.7925,42,53
25811,1.0,6,6
25812,0.4324,16,37
25813,0.9,9,10
25814,0.871,27,31
25815,1.0,2,2
25816,0.875,7,8
25817,0.8,16,20
25818,0.8824,45,51
25819,0.5,3,6
25820,0.623,38,61
25821,0.7143,10,14
25822,0.9231,12,13
25823,0.6598,64,97
25824,0.8,8,10
25825,0.7172,71,99
25826,0.7263,69,95
25827,0.4101,89,217
25828,0.9,9,10
25829,0.4,2,5
25830,0.2639,71,269
25831,0.8333,10,12
25832,0.9,9,10
25833,0.7097,44,62
25834,0.5,2,4
25835,0.2143,9,42
25836,0.4821,27,56
25837,0.5,10,20
25838,0.625,15,24
25839,0.5,13,26
25840,1.0,3,3
25841,0.625,5,8
25842,0.2647,9,34
25843,0.6,15,25
25844,0.5,5,10
25845,1.0,4,4
25846,0.3333,13,39
25847,1.0,2,2
25848,0.5455,6,11
25849,0.8571,12,14
25850,0.3833,23,60
25851,0.75,12,16
25852,0.9565,22,23
25853,0.4444,4,9
25854,0.4571,16,35
25855,0.92,92,100
25856,0.5462,65,119
25857,0.8333,5,6
25858,0.7,7,10
25859,0.3676,25,68
25860,0.6667,8,12
25861,0.9167,22,24
25862,1.0,4,4
25863,0.6667,4,6
25864,0.6667,6,9
25865,0.0,0,8
25866,0.2222,6,27
25867,0.3333,7,21
25868,0.5714,24,42
25869,0.4396,40,91
25870,0.75,3,4
25871,0.549,56,102
25872,0.6667,6,9
25873,1.0,2,2
25874,0.6667,4,6
25875,0.4,10,25
25876,0.1667,1,6
25877,0.9286,39,42
25878,0.2934,159,542
25879,0.64,16,25
25880,0.8857,31,35
25881,0.7391,34,46
25882,0.1429,1,7
25883,0.8182,27,33
25884,0.4167,20,48
25885,0.871,27,31
25886,0.5417,13,24
25887,0.3333,3,9
25888,0.3333,4,12
25889,0.6905,29,42
25890,0.875,7,8
25891,0.6667,6,9
25892,0.4667,42,90
25893,0.1667,23,138
25894,0.4167,10,24
25895,0.5714,12,21
25896,0.6,9,15
25897,0.4286,3,7
25898,0.5119,86,168
25899,0.3095,13,42
25900,0.4615,18,39
25901,0.5046,55,109
25902,0.6667,2,3
25903,0.7222,13,18
25904,1.0,7,7
25905,0.8,4,5
25906,0.9231,12,13
25907,1.0,4,4
25908,0.85,34,40
25909,0.45,9,20
25910,1.0,1,1
25911,0.45,9,20
25912,0.5769,15,26
25913,0.6897,60,87
25914,0.8571,6,7
25915,0.3143,11,35
25916,1.0,17,17
25917,0.8235,14,17
25918,0.6833,41,60
25919,0.6346,33,52
25920,0.181,21,116
25921,0.9,9,10
25922,0.8571,6,7
25923,0.75,21,28
25924,0.3824,26,68
25925,0.68,17,25
25926,0.8958,43,48
25927,0.0,0,56
25928,0.75,6,8
25929,0.8182,9,11
25930,0.6324,43,68
25931,0.3889,14,36
25932,0.0,0,1
25933,0.4815,13,27
25934,0.9444,17,18
25935,0.3716,55,148
25936,1.0,8,8
25937,1.0,5,5
25938,1.0,4,4
25939,1.0,13,13
25940,0.6364,14,22
25941,0.3636,8,22
25942,1.0,16,16
25943,0.3043,7,23
25944,0.5412,46,85
25945,0.7619,32,42
25946,0.56,28,50
25947,0.875,7,8
25948,1.0,2,2
25949,0.3784,14,37
25950,0.8571,6,7
25951,0.8,8,10
25953,0.6176,42,68
25954,0.75,3,4
25955,0.7788,88,113
25956,0.8333,20,24
25957,0.4667,7,15
25958,0.8621,25,29
25959,0.6977,30,43
25960,0.7143,150,210
25961,0.4,4,10
25962,0.5521,53,96
25963,0.7778,7,9
25964,0.8148,22,27
25965,0.75,6,8
25966,0.6716,45,67
25967,0.4,2,5
25968,0.85,17,20
25969,0.5769,15,26
25970,0.72,36,50
25971,0.4493,31,69
25972,0.3548,11,31
25973,0.9333,14,15
25974,0.6667,2,3
25975,0.8182,9,11
25976,0.4286,6,14
25977,0.5417,78,144
25978,0.6786,171,252
25979,0.8182,18,22
25980,0.6667,6,9
25981,0.6,3,5
25982,0.5556,5,9
25983,0.8873,63,71
25984,0.3824,13,34
25985,0.697,23,33
25986,0.0331,4,121
25988,0.4915,29,59
25989,0.8727,48,55
25990,0.5556,5,9
25991,1.0,12,12
25992,0.5977,52,87
25993,1.0,4,4
25994,0.7143,10,14
25995,0.8182,27,33
25996,0.7368,14,19
25997,0.7342,58,79
25998,0.6667,6,9
25999,0.48,12,25
26000,0.3448,10,29
26001,0.875,35,40
26002,0.4141,41,99
26003,0.5,2,4
26004,0.5614,32,57
26005,0.431,25,58
26006,0.7742,72,93
26007,0.7115,37,52
26008,1.0,1,1
26009,0.8182,9,11
26010,0.75,3,4
26011,0.381,8,21
26012,0.2955,26,88
26014,0.4,2,5
26015,0.5556,5,9
26016,0.1667,29,174
26017,0.5,2,4
26018,0.878,36,41
26019,0.7895,15,19
26020,0.7255,37,51
26021,0.5656,69,122
26022,0.8,28,35
26023,0.6944,25,36
26024,0.6,6,10
26025,0.6875,11,16
26026,0.375,3,8
26027,0.5,11,22
26028,0.8788,29,33
26029,0.8462,22,26
26030,0.5088,29,57
26031,0.4286,3,7
26032,0.8462,11,13
26033,0.0,0,5
26034,0.6286,22,35
26035,0.6184,47,76
26036,0.2685,29,108
26037,0.75,3,4
26038,0.0,0,7
26039,0.875,7,8
26040,0.9259,25,27
26041,0.25,1,4
26042,0.8684,33,38
26043,0.7692,10,13
26044,0.6216,69,111
26045,0.375,3,8
26046,0.9412,16,17
26047,0.4231,55,130
26048,1.0,7,7
26049,0.8333,5,6
26050,0.75,6,8
26051,0.6,15,25
26052,0.8,8,10
26053,0.3462,9,26
26054,0.6,3,5
26055,0.0,0,2
26056,0.2055,15,73
26057,0.4,4,10
26058,0.9167,11,12
26059,0.6923,9,13
26060,0.1667,1,6
26061,0.6479,46,71
26062,0.3723,51,137
26063,0.4,4,10
26064,1.0,2,2
26065,0.8,8,10
26066,0.5588,38,68
26067,0.7269,165,227
26068,0.75,27,36
26069,0.4286,3,7
26070,0.7273,16,22
26071,0.8966,26,29
26072,0.25,9,36
26073,0.8214,23,28
26074,0.7586,22,29
26075,0.5,5,10
26076,1.0,3,3
26077,0.9,27,30
26078,0.875,7,8
26079,0.7143,5,7
26080,0.7234,34,47
26081,0.5714,12,21
26082,0.3,3,10
26083,0.5541,41,74
26084,0.3235,11,34
26085,0.6667,2,3
26086,0.4722,51,108
26087,0.2927,12,41
26088,0.9,27,30
26089,0.8268,105,127
26090,0.7143,10,14
26091,0.7273,8,11
26092,0.5667,17,30
26093,1.0,2,2
26094,0.4667,7,15
26095,0.5333,8,15
26096,1.0,11,11
26097,0.8571,6,7
26098,0.4206,53,126
26099,0.9762,41,42
26100,0.35,7,20
26101,1.0,3,3
26102,0.5323,33,62
26103,0.6,3,5
26104,0.5,9,18
26105,0.5385,14,26
26106,0.6667,26,39
26107,0.8333,60,72
26108,0.4231,11,26
26109,0.806,54,67
26110,0.9375,15,16
26111,0.4634,19,41
26112,0.473,35,74
26113,0.4,10,25
26114,0.8889,8,9
26115,0.5,2,4
26116,0.6905,29,42
26117,0.75,3,4
26118,1.0,2,2
26119,1.0,9,9
26120,0.8182,9,11
26121,0.5075,34,67
26122,0.125,1,8
26123,0.3524,37,105
26124,0.9333,14,15
26125,0.8,4,5
26126,0.9286,13,14
26127,0.6667,4,6
26128,0.84,21,25
26129,0.5745,27,47
26130,0.9286,13,14
26131,0.2727,27,99
26132,0.8947,17,19
26133,1.0,8,8
26134,1.0,19,19
26135,0.375,6,16
26136,0.75,3,4
26137,0.4286,3,7
26138,0.3652,42,115
26139,0.4167,30,72
26140,0.8,4,5
26141,0.7727,34,44
26142,0.3571,15,42
26143,1.0,9,9
26144,0.625,5,8
26145,0.7302,92,126
26146,1.0,4,4
26147,0.5811,43,74
26148,0.8846,23,26
26149,0.5862,17,29
26150,1.0,1,1
26151,0.5,65,130
26152,0.8824,15,17
26153,0.2857,38,133
26154,0.7143,5,7
26155,0.5,4,8
26156,0.0,0,6
26157,0.8889,24,27
26158,0.7273,8,11
26159,0.6,6,10
26160,0.6667,16,24
26161,0.8333,15,18
26162,0.5061,83,164
26163,0.8947,17,19
26164,0.5538,36,65
26165,0.64,32,50
26166,0.4,2,5
26167,0.56,14,25
26168,0.95,19,20
26169,0.3333,11,33
26170,0.5278,19,36
26171,0.337,31,92
26172,0.4318,38,88
26173,0.6364,7,11
26174,0.8462,66,78
26175,0.7353,50,68
26176,0.8889,16,18
26177,0.5556,5,9
26178,0.5849,31,53
26179,0.5254,31,59
26180,0.3189,59,185
26181,0.8667,13,15
26182,0.92,46,50
26183,0.5,14,28
26184,0.5625,54,96
26185,0.6186,120,194
26186,0.275,11,40
26187,0.5455,12,22
26188,0.2264,12,53
26189,0.5556,5,9
26190,0.7586,22,29
26191,0.4444,4,9
26192,1.0,5,5
26193,0.7016,174,248
26194,1.0,1,1
26195,0.625,15,24
26196,0.875,7,8
26197,0.5932,70,118
26198,0.6035,137,227
26199,0.5867,88,150
26200,0.5455,6,11
26201,0.6207,36,58
26202,0.7576,25,33
26203,0.625,30,48
26204,0.6552,19,29
26205,0.5,12,24
26206,0.3793,11,29
26207,0.8,8,10
26208,0.7368,14,19
26209,0.2576,34,132
26210,0.7143,5,7
26211,0.8,24,30
26212,0.7222,13,18
26213,0.9545,21,22
26214,0.8043,74,92
26215,0.8696,20,23
26216,0.6667,32,48
26217,0.7273,8,11
26218,0.619,13,21
26219,0.5,14,28
26220,0.7333,11,15
26221,0.8372,36,43
26222,0.3413,43,126
26223,0.5968,74,124
26224,1.0,1,1
26225,1.0,13,13
26226,0.8571,6,7
26227,0.311,65,209
26228,0.4912,28,57
26229,0.5349,23,43
26230,1.0,3,3
26231,0.8333,5,6
26232,0.1744,15,86
26233,0.6667,2,3
26234,0.7143,15,21
26235,0.1538,6,39
26236,0.2692,14,52
26237,1.0,16,16
26238,0.8125,78,96
26239,0.4643,13,28
26240,0.9706,33,34
26241,0.7857,22,28
26242,0.5882,20,34
26243,0.3333,2,6
26244,0.5763,34,59
26245,0.6667,4,6
26246,0.7857,11,14
26247,0.875,7,8
26248,0.8333,5,6
26249,1.0,4,4
26250,0.3636,12,33
26251,0.8571,6,7
26252,0.5,1,2
26253,1.0,3,3
26254,0.6667,16,24
26255,0.5556,10,18
26256,0.3455,19,55
26257,0.4286,18,42
26258,0.6389,23,36
26259,0.902,46,51
26260,0.4324,32,74
26261,0.84,21,25
26262,0.3,6,20
26263,0.6,24,40
26264,0.7586,22,29
26265,1.0,12,12
26266,0.8333,10,12
26267,1.0,10,10
26268,0.2222,2,9
26269,0.7073,29,41
26270,0.7746,55,71
26271,0.5789,11,19
26272,0.2941,5,17
26273,0.3889,56,144
26274,0.7931,23,29
26275,0.5893,33,56
26276,0.6875,33,48
26277,0.4686,97,207
26278,0.3333,7,21
26279,0.5692,37,65
26280,0.6441,38,59
26281,0.6923,9,13
26282,0.7027,26,37
26283,0.4839,15,31
26284,0.75,27,36
26285,0.5352,38,71
26286,0.4419,19,43
26287,0.6,3,5
26288,0.4034,94,233
26289,0.32,8,25
26290,0.7647,13,17
26291,0.7917,19,24
26292,0.6957,16,23
26293,0.6,57,95
26294,0.7,7,10
26295,0.3333,4,12
26296,0.7129,149,209
26297,0.8571,6,7
26298,0.1724,5,29
26299,0.7429,26,35
26300,0.8235,14,17
26301,0.6429,9,14
26302,0.8333,10,12
26303,0.6429,9,14
26304,0.6289,61,97
26305,0.4182,23,55
26306,0.5714,4,7
26307,1.0,7,7
26308,0.6087,28,46
26309,0.68,17,25
26310,0.8889,48,54
26311,0.5843,52,89
26312,0.5625,18,32
26313,0.2188,21,96
26314,0.7931,46,58
26315,0.2727,6,22
26316,0.7523,82,109
26317,0.65,13,20
26318,0.8571,6,7
26319,0.5333,8,15
26320,1.0,1,1
26321,0.1944,7,36
26322,0.1111,5,45
26323,0.1176,2,17
26324,0.55,22,40
26325,0.3404,16,47
26326,0.8485,28,33
26327,0.9,9,10
26328,0.8,4,5
26329,0.8696,20,23
26330,0.1667,4,24
26331,0.3333,9,27
26332,1.0,3,3
26333,0.6667,16,24
26334,0.5,5,10
26335,0.661,39,59
26336,1.0,4,4
26337,0.3814,37,97
26338,0.4884,42,86
26339,1.0,8,8
26340,0.2,2,10
26341,1.0,4,4
26342,0.7083,17,24
26343,0.5714,4,7
26344,0.3333,2,6
26345,0.5188,69,133
26346,0.087,2,23
26347,0.6306,70,111
26348,0.3636,16,44
26349,0.6842,13,19
26350,0.3333,1,3
26351,0.9231,12,13
26352,0.4375,7,16
26353,0.625,5,8
26354,0.3245,61,188
26355,0.5714,12,21
26356,0.1818,4,22
26357,0.4167,25,60
26358,1.0,5,5
26359,0.6364,7,11
26360,0.6667,12,18
26361,0.0,0,2
26362,0.6667,8,12
26363,1.0,6,6
26364,0.9333,14,15
26365,1.0,14,14
26366,0.4667,14,30
26367,0.3889,7,18
26368,0.6053,23,38
26369,0.5294,36,68
26370,0.6129,19,31
26371,0.7742,24,31
26372,0.7059,12,17
26373,0.9444,34,36
26374,0.7333,11,15
26375,0.2857,2,7
26376,0.7949,31,39
26377,0.6552,19,29
26378,0.6452,120,186
26379,0.3333,2,6
26380,0.1667,1,6
26381,0.0,0,5
26382,0.5455,18,33
26383,1.0,9,9
26384,0.1831,26,142
26385,0.32,8,25
26386,0.3642,59,162
26387,1.0,5,5
26388,1.0,4,4
26389,0.8936,42,47
26390,0.303,10,33
26391,0.6,12,20
26392,0.4457,41,92
26393,0.9286,13,14
26394,0.8,8,10
26395,0.5217,12,23
26396,0.6667,72,108
26397,0.7778,7,9
26398,0.6203,49,79
26399,0.3,15,50
26400,1.0,23,23
26401,0.6,3,5
26402,0.841,201,239
26403,0.563,67,119
26404,0.2632,5,19
26405,0.5263,10,19
26406,0.7949,31,39
26407,1.0,5,5
26408,0.5294,9,17
26409,0.875,14,16
26410,0.5,2,4
26411,0.8133,61,75
26412,0.7692,10,13
26413,0.9111,82,90
26414,0.0,0,8
26415,0.6667,2,3
26417,0.5122,21,41
26418,0.3333,2,6
26419,0.9231,12,13
26420,0.5758,76,132
26421,0.5238,11,21
26422,0.6875,22,32
26423,0.8913,41,46
26424,0.6053,23,38
26425,0.4333,13,30
26426,0.3194,23,72
26427,0.5714,12,21
26428,0.7778,7,9
26429,0.7228,73,101
26430,0.36,36,100
26431,0.5,21,42
26432,0.6364,14,22
26433,0.4571,16,35
26434,0.6825,43,63
26435,1.0,6,6
26436,0.625,15,24
26437,0.5,12,24
26439,0.871,27,31
26440,0.125,1,8
26441,0.5,6,12
26442,0.7857,11,14
26443,0.8667,13,15
26444,0.8537,35,41
26445,0.6538,17,26
26446,0.6154,8,13
26447,0.74,37,50
26448,0.2203,13,59
26449,0.4318,19,44
26450,1.0,6,6
26451,0.25,2,8
26452,0.7143,45,63
26453,0.4335,101,233
26454,0.6842,13,19
26455,0.5918,29,49
26456,0.4444,8,18
26457,0.5077,33,65
26458,1.0,7,7
26459,0.625,5,8
26460,0.3019,32,106
26461,1.0,1,1
26462,0.6795,53,78
26463,0.75,6,8
26464,0.5926,16,27
26465,1.0,2,2
26466,0.8125,13,16
26467,0.3,6,20
26468,0.4737,9,19
26469,0.7241,21,29
26470,0.7949,31,39
26471,0.6724,39,58
26472,0.3333,2,6
26473,0.716,58,81
26474,0.8571,12,14
26475,1.0,27,27
26476,0.7407,20,27
26477,0.3057,48,157
26478,0.6875,11,16
26479,0.8,32,40
26480,0.8316,163,196
26481,0.375,3,8
26482,0.4872,19,39
26483,0.4,2,5
26484,1.0,7,7
26485,0.6471,11,17
26487,0.6,3,5
26488,0.2613,29,111
26489,0.9,9,10
26490,0.5,43,86
26491,0.625,30,48
26492,0.8101,64,79
26493,0.92,46,50
26494,0.8,8,10
26495,0.4615,24,52
26496,0.45,9,20
26497,0.8393,47,56
26498,0.6154,8,13
26499,0.8261,19,23
26500,0.6818,30,44
26501,1.0,4,4
26502,0.8,4,5
26503,0.5513,43,78
26504,0.9,9,10
26505,0.7273,8,11
26506,0.7241,63,87
26507,0.68,17,25
26508,0.9231,12,13
26509,0.6129,19,31
26510,0.0769,1,13
26511,0.6667,34,51
26512,0.9474,18,19
26513,0.4839,15,31
26514,0.4848,16,33
26515,0.7222,13,18
26516,0.622,51,82
26517,0.9,9,10
26518,1.0,4,4
26519,0.7273,16,22
26520,0.9333,28,30
26521,0.7273,8,11
26522,0.6721,41,61
26523,0.2857,2,7
26524,0.7143,20,28
26525,0.75,6,8
26526,0.3878,19,49
26527,0.5745,54,94
26528,0.5357,45,84
26529,0.5652,13,23
26530,0.7237,55,76
26531,0.6727,37,55
26532,0.4688,15,32
26533,0.5,19,38
26534,0.48,12,25
26535,0.525,63,120
26536,1.0,3,3
26537,1.0,26,26
26538,0.6923,9,13
26539,0.4717,25,53
26540,0.5597,75,134
26541,1.0,17,17
26542,0.8235,14,17
26543,0.8333,5,6
26544,0.7969,51,64
26545,0.75,3,4
26546,0.5435,25,46
26547,0.75,6,8
26548,0.3617,17,47
26549,0.6429,9,14
26550,0.7143,5,7
26551,0.5814,25,43
26552,0.4865,18,37
26553,0.5882,10,17
26554,0.6739,62,92
26555,0.75,3,4
26556,1.0,5,5
26557,0.8125,13,16
26558,0.88,22,25
26559,0.4167,15,36
26560,0.6,9,15
26561,0.6667,4,6
26562,0.5882,10,17
26563,0.52,26,50
26564,0.0,0,2
26565,0.4286,3,7
26566,0.3013,47,156
26567,0.3333,10,30
26568,0.3333,1,3
26569,0.7059,24,34
26570,0.2,1,5
26571,0.1429,8,56
26572,0.3732,53,142
26573,0.8571,6,7
26574,0.75,24,32
26575,0.9286,26,28
26576,0.8889,8,9
26577,1.0,9,9
26578,0.4167,5,12
26579,0.4848,32,66
26580,0.6111,11,18
26581,1.0,6,6
26582,0.3217,101,314
26583,0.9091,30,33
26584,0.6182,68,110
26585,0.3333,28,84
26586,0.7273,32,44
26587,1.0,7,7
26588,0.4286,9,21
26589,0.6,9,15
26590,0.5333,16,30
26591,0.8235,14,17
26592,0.6744,29,43
26593,0.6071,17,28
26594,0.5,10,20
26595,0.8,12,15
26596,0.7857,11,14
26597,0.5,2,4
26598,0.5882,10,17
26599,0.8571,12,14
26600,0.3388,41,121
26601,0.3571,5,14
26602,0.8333,5,6
26603,0.4545,10,22
26604,0.7868,107,136
26605,0.8,4,5
26606,1.0,17,17
26607,0.7,7,10
26608,0.7059,12,17
26609,0.8571,6,7
26610,0.3226,10,31
26612,0.4972,89,179
26613,1.0,12,12
26614,0.875,21,24
26615,0.3171,13,41
26616,0.8,8,10
26617,0.619,13,21
26618,0.6842,39,57
26619,0.1923,5,26
26620,0.6154,8,13
26621,0.663,61,92
26622,0.4079,31,76
26623,0.6019,130,216
26624,0.625,15,24
26625,0.0,0,2
26626,0.7551,37,49
26627,0.5,3,6
26628,0.619,13,21
26629,0.3704,10,27
26630,0.8421,48,57
26631,0.7778,28,36
26632,0.4239,39,92
26633,0.4,2,5
26634,0.65,39,60
26635,1.0,7,7
26636,0.7727,51,66
26637,0.1923,5,26
26638,0.4459,33,74
26639,0.4615,6,13
26640,0.6634,67,101
26641,0.6471,22,34
26642,0.7857,11,14
26643,0.6364,7,11
26644,0.3952,49,124
26645,0.6667,16,24
26646,0.7959,39,49
26647,0.6562,42,64
26649,0.5,3,6
26650,0.7647,13,17
26651,0.5584,43,77
26652,0.3333,3,9
26653,0.6923,18,26
26654,1.0,4,4
26655,0.6552,19,29
26656,0.4426,27,61
26657,0.375,3,8
26658,0.9412,32,34
26659,0.2059,21,102
26660,0.4706,8,17
26661,0.4,4,10
26662,0.8824,15,17
26663,0.6,3,5
26664,0.2857,2,7
